batch_size,seqlen_q,seqlen_k,standard_ms,localized_ms,speedup,kv_gib_per_layout,owner_batch_counts,owner_tile_counts,owner_wave_counts,localized_theoretical_active_cluster_fraction
2,64,512,0.028704000636935234,0.030592000111937523,0.9382845362155461,0.0010986328125,"[1, 1]","[64, 64]","[2, 2]",1.0
4,64,512,0.04713600128889084,0.049008000642061234,0.9618021684491298,0.002197265625,"[2, 2]","[128, 128]","[4, 4]",1.0
8,64,512,0.07979199662804604,0.07983999699354172,0.9993987929946996,0.00439453125,"[4, 4]","[256, 256]","[7, 7]",1.0
16,64,512,0.157151997089386,0.1576320007443428,0.9969549098362628,0.0087890625,"[8, 8]","[512, 512]","[14, 14]",1.0
32,64,512,0.3112799972295761,0.3112799972295761,1.0,0.017578125,"[16, 16]","[1024, 1024]","[28, 28]",1.0
64,64,512,0.6144639849662781,0.6239679902791977,0.9847684409120618,0.03515625,"[32, 32]","[2048, 2048]","[56, 56]",1.0
2,64,4096,0.11270400136709213,0.11449600011110306,0.9843488091961987,0.0087890625,"[1, 1]","[64, 64]","[2, 2]",1.0
4,64,4096,0.22945600003004074,0.22422399371862411,1.0233338378495844,0.017578125,"[2, 2]","[128, 128]","[4, 4]",1.0
8,64,4096,0.42638400197029114,0.4238560050725937,1.00596428236817,0.03515625,"[4, 4]","[256, 256]","[7, 7]",1.0
16,64,4096,0.8412000238895416,0.8457599878311157,0.9946084421027439,0.0703125,"[8, 8]","[512, 512]","[14, 14]",1.0
32,64,4096,1.7247919738292694,1.7314879894256592,0.9961327969715742,0.140625,"[16, 16]","[1024, 1024]","[28, 28]",1.0
64,64,4096,3.4900079369544983,3.410423994064331,1.023335498175206,0.28125,"[32, 32]","[2048, 2048]","[56, 56]",1.0
2,64,32768,0.8253039866685867,0.836432009935379,0.9866958424180203,0.0703125,"[1, 1]","[64, 64]","[2, 2]",1.0
4,64,32768,1.6661120057106018,1.6671839654445648,0.9993570237261266,0.140625,"[2, 2]","[128, 128]","[4, 4]",1.0
8,64,32768,3.081183910369873,3.149447977542877,0.9783250691360007,0.28125,"[4, 4]","[256, 256]","[7, 7]",1.0
16,64,32768,6.260768175125122,6.310823917388916,0.9920682714461626,0.5625,"[8, 8]","[512, 512]","[14, 14]",1.0
32,64,32768,12.57534408569336,12.924016237258911,0.9730213777849986,1.125,"[16, 16]","[1024, 1024]","[28, 28]",1.0
64,64,32768,25.41364812850952,26.024096488952637,0.9765429566132199,2.25,"[32, 32]","[2048, 2048]","[56, 56]",1.0
2,64,131072,3.2594560384750366,3.2818479537963867,0.9931770406074274,0.28125,"[1, 1]","[64, 64]","[2, 2]",1.0
4,64,131072,6.584879994392395,6.588840126991272,0.9993989636229518,0.5625,"[2, 2]","[128, 128]","[4, 4]",1.0
8,64,131072,12.58513593673706,12.5868079662323,0.9998671601648548,1.125,"[4, 4]","[256, 256]","[7, 7]",1.0
16,64,131072,25.15351963043213,25.36799192428589,0.991545554946017,2.25,"[8, 8]","[512, 512]","[14, 14]",1.0
32,64,131072,50.702415466308594,51.557640075683594,0.9834122623122474,4.5,"[16, 16]","[1024, 1024]","[28, 28]",1.0
64,64,131072,102.11700820922852,103.94427108764648,0.9824207447000401,9.0,"[32, 32]","[2048, 2048]","[56, 56]",1.0
2,64,1008576,25.366072177886963,25.571280002593994,0.991975066375785,2.1641693115234375,"[1, 1]","[64, 64]","[2, 2]",1.0
4,64,1008576,51.58788013458252,52.84407997131348,0.9762281822786415,4.328338623046875,"[2, 2]","[128, 128]","[4, 4]",1.0
8,64,1008576,97.66249656677246,98.48443984985352,0.9916540797273745,8.65667724609375,"[4, 4]","[256, 256]","[7, 7]",1.0
16,64,1008576,196.82925033569336,197.02933502197266,0.9989844929118956,17.3133544921875,"[8, 8]","[512, 512]","[14, 14]",1.0
